src,dest,ttl,win,len,mal
54.88.108.213 , 192.168.43.71 ,222,110,1334,0
192.168.43.71 , 54.88.108.213 ,128,68,40,0
192.168.43.71 , 104.108.198.176 ,128,67,40,0
192.168.43.71 , 54.88.108.213 ,128,68,166,0
104.108.198.176 , 192.168.43.71 ,57,455,320,0
104.108.198.176 , 192.168.43.71 ,57,410,320,0
192.168.43.71 , 67.106.145.165 ,128,17344,1260,0
192.168.43.71 , 67.106.145.165 ,128,17344,265,0
192.168.43.71 , 104.108.198.176 ,128,64,40,0
192.168.43.71 , 104.108.198.176 ,128,64,40,0
52.44.138.146 , 192.168.43.71 ,224,110,40,0
151.101.8.175 , 192.168.43.71 ,56,60,879,0
192.168.43.71 , 151.101.8.175 ,128,64,40,0
192.168.43.71 , 104.108.198.176 ,128,64,1340,0
192.168.43.71 , 104.108.198.176 ,128,64,82,0
192.168.43.71 , 104.108.198.176 ,128,64,1243,0
54.88.108.213 , 192.168.43.71 ,222,110,298,0
54.88.108.213 , 192.168.43.71 ,222,110,109,0
192.168.43.71 , 54.88.108.213 ,128,67,40,0
67.106.145.165 , 192.168.43.71 ,231,33359,40,0
67.106.145.165 , 192.168.43.71 ,231,33134,40,0
67.106.145.165 , 192.168.43.71 ,231,40041,717,0
192.168.43.71 , 67.106.145.165 ,128,16667,40,0
104.108.198.176 , 192.168.43.71 ,57,433,40,0
104.108.198.176 , 192.168.43.71 ,57,478,321,0
192.168.43.71 , 104.108.198.176 ,128,68,40,0
67.106.145.165 , 192.168.43.71 ,231,40958,40,0
192.168.43.71 , 67.106.145.165 ,128,16667,40,0
104.108.198.176 , 192.168.43.71 ,57,433,670,0
192.168.43.71 , 104.108.198.176 ,128,68,40,0
54.169.245.36 , 192.168.43.71 ,239,119,71,0
54.169.245.36 , 192.168.43.71 ,239,119,40,0
192.168.43.71 , 54.169.245.36 ,128,65,40,0
192.168.43.71 , 54.169.245.36 ,128,65,40,0
192.168.43.71 , 54.169.245.36 ,128,0,40,0
192.168.43.71 , 54.214.248.75 ,128,17520,52,0
192.168.43.71 , 151.101.8.175 ,128,67,538,0
192.168.43.71 , 104.108.198.176 ,128,68,1134,0
54.169.245.36 , 192.168.43.71 ,239,119,40,0
151.101.8.175 , 192.168.43.71 ,56,60,40,0
104.108.198.176 , 192.168.43.71 ,57,453,1340,0
104.108.198.176 , 192.168.43.71 ,57,453,1292,0
192.168.43.71 , 104.108.198.176 ,128,68,40,0
192.168.43.71 , 54.214.248.75 ,128,17520,52,0
54.214.248.75 , 192.168.43.71 ,227,29200,52,0
192.168.43.71 , 54.214.248.75 ,128,68,40,0
192.168.43.71 , 54.214.248.75 ,128,68,557,0
192.168.43.71 , 104.108.198.176 ,128,68,1253,0
192.168.43.71 , 104.108.198.176 ,128,68,1254,0
192.168.43.71 , 104.108.198.176 ,128,67,1250,0
151.101.8.175 , 192.168.43.71 ,56,60,871,0
192.168.43.71 , 151.101.8.175 ,128,64,40,0
104.108.198.176 , 192.168.43.71 ,57,476,319,0
104.108.198.176 , 192.168.43.71 ,57,501,319,0
104.108.198.176 , 192.168.43.71 ,57,366,320,0
192.168.43.71 , 104.108.198.176 ,128,66,40,0
54.214.248.75 , 192.168.43.71 ,228,29200,44,0
192.168.43.71 , 54.214.248.75 ,128,17520,40,0
192.168.43.71 , 104.108.198.176 ,128,67,40,0
192.168.43.71 , 104.108.198.176 ,128,67,40,0
192.168.43.71 , 52.44.138.146 ,128,17375,862,0
54.214.248.75 , 192.168.43.71 ,227,119,40,0
54.214.248.75 , 192.168.43.71 ,227,119,185,0
192.168.43.71 , 54.214.248.75 ,128,67,91,0
192.168.43.71 , 54.214.248.75 ,128,67,486,0
192.168.43.71 , 54.214.248.75 ,128,17520,557,0
192.168.43.71 , 192.28.144.124 ,128,17076,736,0
192.168.43.71 , 34.231.0.247 ,128,17520,52,0
192.168.43.71 , 173.226.108.90 ,128,17520,557,0
192.168.43.71 , 34.231.0.247 ,128,17520,52,0
54.214.248.75 , 192.168.43.71 ,227,123,40,0
54.214.248.75 , 192.168.43.71 ,227,123,400,0
52.44.138.146 , 192.168.43.71 ,224,27948,40,0
192.168.43.71 , 54.214.248.75 ,128,66,1340,0
192.168.43.71 , 54.214.248.75 ,128,66,802,0
54.214.248.75 , 192.168.43.71 ,228,26800,40,0
54.214.248.75 , 192.168.43.71 ,228,26800,185,0
192.168.43.71 , 54.214.248.75 ,128,17375,91,0
34.231.0.247 , 192.168.43.71 ,226,26883,44,0
192.168.43.71 , 34.231.0.247 ,128,17520,40,0
192.168.43.71 , 34.231.0.247 ,128,17520,557,0
192.28.144.124 , 192.168.43.71 ,234,5843,40,0
192.28.144.124 , 192.168.43.71 ,234,5843,341,0
173.226.108.90 , 192.168.43.71 ,231,34654,40,0
173.226.108.90 , 192.168.43.71 ,231,34654,147,0
192.168.43.71 , 192.28.144.124 ,128,16775,40,0
173.226.108.90 , 192.168.43.71 ,231,34654,109,0
192.168.43.71 , 173.226.108.90 ,128,17344,40,0
192.168.43.71 , 173.226.108.90 ,128,17344,115,0
192.168.43.71 , 173.226.108.90 ,128,17344,557,0
192.168.43.71 , 173.226.108.90 ,128,17344,1260,0
192.168.43.71 , 173.226.108.90 ,128,17344,1260,0
192.168.43.71 , 173.226.108.90 ,128,17344,1260,0
192.168.43.71 , 173.226.108.90 ,128,17344,1260,0
192.168.43.71 , 173.226.108.90 ,128,17344,1260,0
192.168.43.71 , 173.226.108.90 ,128,17344,793,0
54.88.108.213 , 192.168.43.71 ,222,106,40,0
192.168.43.71 , 54.88.108.213 ,128,68,40,0
192.168.43.71 , 54.214.248.75 ,128,17375,486,0
34.231.0.247 , 192.168.43.71 ,226,26883,52,0
192.168.43.71 , 34.231.0.247 ,128,68,40,0
54.88.108.213 , 192.168.43.71 ,222,110,86,0
54.88.108.213 , 192.168.43.71 ,222,110,71,0
54.214.248.75 , 192.168.43.71 ,227,139,40,0
192.168.43.71 , 54.88.108.213 ,128,66,40,0
54.88.108.213 , 192.168.43.71 ,222,110,40,0
192.168.43.71 , 54.88.108.213 ,128,66,40,0
54.214.248.75 , 192.168.43.71 ,227,139,520,0
192.168.43.71 , 54.214.248.75 ,128,64,40,0
34.231.0.247 , 192.168.43.71 ,226,26800,40,0
34.231.0.247 , 192.168.43.71 ,226,26800,185,0
192.168.43.71 , 34.231.0.247 ,128,17375,91,0
192.168.43.71 , 34.231.0.247 ,128,17375,602,0
54.214.248.75 , 192.168.43.71 ,228,26800,40,0
173.226.108.90 , 192.168.43.71 ,231,34579,40,0
173.226.108.90 , 192.168.43.71 ,231,34062,40,0
173.226.108.90 , 192.168.43.71 ,231,36892,40,0
173.226.108.90 , 192.168.43.71 ,231,34452,40,0
54.214.248.75 , 192.168.43.71 ,228,27872,40,0
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,40,1
186.192.81.5 , 192.168.43.71 ,48,56,40,1
186.192.81.5 , 192.168.43.71 ,48,56,40,1
186.192.81.5 , 192.168.43.71 ,48,56,40,1
186.192.81.5 , 192.168.43.71 ,48,56,40,1
186.192.81.5 , 192.168.43.71 ,48,56,40,1
186.192.81.5 , 192.168.43.71 ,48,56,40,1
186.192.81.5 , 192.168.43.71 ,48,56,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,74,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
192.168.43.71 , 186.192.81.5 ,128,3564,138,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,40,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
186.192.81.5 , 192.168.43.71 ,48,56,1340,1
192.168.43.71 , 186.192.81.5 ,128,3564,52,1
